"payment_id";"guest_id";"room_number";"payment_amount";"payment_date";"payment_type"
"P004484";"G04218";228;204.93;"2026-06-28";"Card"
"P004485";"G04219";133;85.42;"2026-06-29";"Stripe"
"P004486";"G04220";301;83.09;"2026-05-05";"Stripe"
"P004487";"G04220";301;140.1;"2026-05-05";"Cash"
"P004488";"G04221";220;125.99;"2026-03-24";"Card"
"P004489";"G04222";307;60.43;"2026-05-07";"Card"
"P004490";"G04223";317;69.04;"2026-04-17";"Card"
"P004491";"G04223";317;90.81;"2026-04-22";"Card"
"P004492";"G04226";405;64.12;"2026-05-21";"Stripe"
"P004493";"G04226";405;46.66;"2026-05-23";"Stripe"
"P004494";"G04226";405;25.33;"2026-05-23";"Card"
"P004495";"G04227";401;109.54;"2026-06-16";"Cash"
"P004496";"G04228";101;235.79;"2026-05-25";"Stripe"
"P004497";"G04229";507;213.07;"2026-03-19";"Card"
"P004498";"G04230";515;224.19;"2026-02-09";"Stripe"
"P004499";"G04231";210;198.49;"2026-06-04";"Card"
"P004500";"G04232";418;248.64;"2026-01-16";"Stripe"
"P004501";"G04233";303;46.37;"2026-02-19";"Card"
"P004502";"G04235";234;85.77;"2026-05-13";"Card"
"P004503";"G04236";106;152.28;"2026-03-13";"Stripe"
"P004504";"G04237";412;52.93;"2026-05-22";"Card"
"P004505";"G04238";228;123.3;"2026-02-16";"Card"
"P004506";"G04239";518;230.52;"2026-06-18";"Card"
"P004507";"G04240";433;106.3;"2026-01-14";"Card"
"P004508";"G04241";331;42.97;"2026-02-19";"Card"
"P004509";"G04241";331;12.49;"2026-02-20";"Cash"
"P004510";"G04241";331;14.05;"2026-02-20";"Card"
"P004511";"G04242";233;66.62;"2026-03-04";"Card"
"P004512";"G04242";233;80.27;"2026-03-04";"Card"
"P004513";"G04243";502;78.67;"2026-03-09";"Card"
"P004514";"G04243";502;119.12;"2026-03-09";"Card"
"P004515";"G04244";217;127.36;"2026-02-25";"Cash"
"P004516";"G04244";217;80.71;"2026-02-25";"Stripe"
"P004517";"G04246";213;142.54;"2026-02-16";"Card"
"P004518";"G04246";213;178.06;"2026-02-13";"Card"
"P004519";"G04247";324;171.04;"2026-05-23";"Card"
"P004520";"G04248";407;56.49;"2026-02-10";"Stripe"
"P004521";"G04249";318;74.74;"2026-05-21";"Card"
"P004522";"G04249";318;81.46;"2026-05-21";"Stripe"
"P004523";"G04250";213;49.33;"2026-04-24";"Stripe"
"P004524";"G04251";428;51.48;"2026-03-15";"Card"
"P004525";"G04252";203;6.13;"2026-01-25";"Stripe"
"P004526";"G04253";127;173.44;"2026-01-25";"Card"
"P004527";"G04254";321;19.74;"2026-03-12";"Card"
"P004528";"G04254";321;12.46;"2026-03-12";"Stripe"
"P004529";"G04255";111;41.93;"2026-05-31";"Card"
"P004530";"G04255";111;28.29;"2026-05-31";"Card"
"P004531";"G04255";111;68.26;"2026-05-31";"Stripe"
"P004532";"G04256";319;77.1;"2026-01-16";"Card"
"P004533";"G04257";323;45.5;"2026-04-29";"Card"
"P004534";"G04258";129;202.8;"2026-01-17";"Cash"
"P004535";"G04259";528;235.55;"2026-04-17";"Stripe"
"P004536";"G04260";432;66.42;"2026-01-11";"Card"
"P004537";"G04262";233;32.26;"2026-03-13";"Stripe"
"P004538";"G04263";404;160.43;"2026-05-17";"Stripe"
"P004539";"G04264";514;144.33;"2026-01-17";"Card"
"P004540";"G04265";527;31.62;"2026-05-10";"Card"
"P004541";"G04265";527;79.44;"2026-05-10";"Cash"
"P004542";"G04266";414;127.57;"2026-02-20";"Stripe"
"P004543";"G04267";224;87.07;"2026-02-06";"Cash"
"P004544";"G04267";224;35.61;"2026-02-05";"Cash"
"P004545";"G04267";224;78.49;"2026-02-06";"Stripe"
"P004546";"G04269";426;81.71;"2026-05-16";"Stripe"
"P004547";"G04271";131;190.98;"2026-03-20";"Card"
"P004548";"G04272";109;53.52;"2026-06-26";"Stripe"
"P004549";"G04273";102;12.07;"2026-03-03";"Card"
"P004550";"G04274";512;157.9;"2026-02-05";"Stripe"
"P004551";"G04275";321;295.47;"2026-04-01";"Card"
"P004552";"G04276";525;21.23;"2026-03-20";"Card"
"P004553";"G04276";525;22.41;"2026-03-20";"Stripe"
"P004554";"G04277";415;120.31;"2026-04-24";"Card"
"P004555";"G04278";314;140.1;"2026-02-18";"Card"
"P004556";"G04280";226;148.52;"2026-04-14";"Card"
"P004557";"G04281";432;106.12;"2026-04-16";"Stripe"
"P004558";"G04282";434;49.4;"2026-06-06";"Cash"
"P004559";"G04283";205;282.09;"2026-06-09";"Card"
"P004560";"G04285";306;51.33;"2026-04-21";"Stripe"
"P004561";"G04286";426;37.23;"2026-04-24";"Card"
"P004562";"G04287";205;67.59;"2026-02-21";"Card"
"P004563";"G04287";205;168.03;"2026-02-21";"Card"
"P004564";"G04288";420;119.79;"2026-06-20";"Card"
"P004565";"G04289";419;58.88;"2026-03-16";"Card"
"P004566";"G04291";221;82.7;"2026-03-12";"Card"
"P004567";"G04291";221;54.89;"2026-03-12";"Card"
"P004568";"G04292";220;58.51;"2026-01-24";"Stripe"
"P004569";"G04292";220;96.39;"2026-01-24";"Card"
"P004570";"G04293";307;175.44;"2026-01-25";"Stripe"
"P004571";"G04294";509;139.6;"2026-06-23";"Card"
"P004572";"G04295";221;124.57;"2026-06-21";"Card"
"P004573";"G04296";213;36.46;"2026-02-15";"Card"
"P004574";"G04296";213;102.33;"2026-02-17";"Card"
"P004575";"G04297";215;80.94;"2026-05-30";"Card"
"P004576";"G04297";215;182.49;"2026-06-04";"Card"
"P004577";"G04298";415;93.1;"2026-01-18";"Card"
"P004578";"G04301";228;67.11;"2026-02-09";"Card"
"P004579";"G04301";228;29.0;"2026-02-09";"Card"
"P004580";"G04301";228;51.81;"2026-02-09";"Stripe"
"P004581";"G04302";418;131.02;"2026-05-15";"Card"
"P004582";"G04303";104;126.46;"2026-01-09";"Stripe"
"P004583";"G04304";315;32.75;"2026-02-18";"Card"
"P004584";"G04304";315;33.56;"2026-02-18";"Card"
"P004585";"G04305";333;112.28;"2026-05-02";"Cash"
"P004586";"G04306";505;68.8;"2026-04-14";"Card"
"P004587";"G04309";101;174.92;"2026-03-23";"Stripe"
"P004588";"G04310";424;59.52;"2026-05-07";"Card"
"P004589";"G04310";424;64.36;"2026-05-06";"Card"
"P004590";"G04311";532;202.71;"2026-05-02";"Stripe"
"P004591";"G04312";517;50.19;"2026-03-06";"Cash"
"P004592";"G04313";317;211.69;"2026-06-24";"Stripe"
"P004593";"G04314";523;95.09;"2026-01-19";"Cash"
"P004594";"G04315";502;528.44;"2026-03-10";"Card"
"P004595";"G04317";218;30.83;"2026-02-16";"Card"
"P004596";"G04317";218;39.88;"2026-02-16";"Cash"
"P004597";"G04319";401;96.38;"2026-06-16";"Card"
"P004598";"G04320";426;156.83;"2026-03-09";"Stripe"
"P004599";"G04321";225;202.14;"2026-03-28";"Stripe"
"P004600";"G04322";125;33.2;"2026-04-19";"Card"
"P004601";"G04323";103;61.03;"2026-01-08";"Stripe"
"P004602";"G04324";120;49.77;"2026-03-29";"Stripe"
"P004603";"G04326";213;44.9;"2026-04-23";"Card"
"P004604";"G04326";213;85.65;"2026-04-23";"Card"
"P004605";"G04330";209;268.18;"2026-04-02";"Stripe"
"P004606";"G04331";431;295.88;"2026-05-20";"Card"
"P004607";"G04332";307;192.92;"2026-01-19";"Cash"
"P004608";"G04334";211;77.64;"2026-02-26";"Card"
"P004609";"G04334";211;180.29;"2026-02-26";"Card"
"P004610";"G04335";514;48.05;"2026-04-25";"Card"
"P004611";"G04336";215;122.23;"2026-02-04";"Card"
"P004612";"G04337";518;330.77;"2026-01-28";"Card"
"P004613";"G04339";126;43.25;"2026-05-29";"Card"
"P004614";"G04339";126;39.67;"2026-05-27";"Card"
"P004615";"G04340";408;11.22;"2026-03-15";"Card"
"P004616";"G04341";212;36.22;"2026-03-02";"Card"
"P004617";"G04341";212;86.02;"2026-02-27";"Card"
"P004618";"G04342";101;73.12;"2026-04-19";"Card"
"P004619";"G04342";101;48.99;"2026-04-19";"Card"
"P004620";"G04343";504;17.42;"2026-06-19";"Card"
"P004621";"G04345";220;14.01;"2026-05-08";"Card"
"P004622";"G04345";220;20.84;"2026-05-08";"Card"
"P004623";"G04346";533;94.75;"2026-06-16";"Stripe"
"P004624";"G04347";107;421.69;"2026-05-13";"Card"
"P004625";"G04348";104;139.09;"2026-06-01";"Stripe"
"P004626";"G04349";403;2.67;"2026-05-18";"Card"
"P004627";"G04351";534;128.2;"2026-03-04";"Card"
"P004628";"G04352";327;5.1;"2026-02-26";"Card"
"P004629";"G04353";115;82.01;"2026-01-17";"Stripe"
"P004630";"G04353";115;104.14;"2026-01-17";"Stripe"
"P004631";"G04354";532;75.23;"2026-03-13";"Card"
"P004632";"G04354";532;142.88;"2026-03-13";"Card"
"P004633";"G04355";522;340.69;"2026-03-05";"Card"
"P004634";"G04356";530;285.95;"2026-06-16";"Card"
"P004635";"G04357";427;30.61;"2026-06-22";"Card"
"P004636";"G04358";532;31.75;"2026-02-25";"Card"
"P004637";"G04358";532;70.11;"2026-02-27";"Cash"
"P004638";"G04359";206;87.14;"2026-04-11";"Card"
"P004639";"G04360";426;310.04;"2026-05-26";"Cash"
"P004640";"G04361";312;109.25;"2026-01-15";"Cash"
"P004641";"G04362";322;333.5;"2026-06-11";"Card"
"P004642";"G04363";211;45.07;"2026-05-11";"Stripe"
"P004643";"G04364";118;36.64;"2026-03-16";"Cash"
"P004644";"G04365";419;40.7;"2026-05-23";"Stripe"
"P004645";"G04366";419;196.78;"2026-03-12";"Card"
"P004646";"G04367";523;96.6;"2026-01-03";"Card"
"P004647";"G04369";432;65.03;"2026-05-08";"Card"
"P004648";"G04369";432;39.49;"2026-05-08";"Card"
"P004649";"G04370";403;72.8;"2026-01-07";"Card"
"P004650";"G04371";223;77.34;"2026-03-02";"Stripe"
"P004651";"G04371";223;53.73;"2026-03-03";"Card"
"P004652";"G04372";503;84.71;"2026-06-19";"Stripe"
"P004653";"G04372";503;69.51;"2026-06-19";"Card"
"P004654";"G04374";318;18.7;"2026-02-08";"Cash"
"P004655";"G04375";518;94.26;"2026-03-22";"Card"
"P004656";"G04376";210;51.65;"2026-05-17";"Cash"
"P004657";"G04377";124;102.94;"2026-01-01";"Card"
"P004658";"G04377";124;114.27;"2026-01-03";"Card"
"P004659";"G04378";508;140.51;"2026-01-04";"Card"
"P004660";"G04379";201;384.63;"2026-05-09";"Card"
"P004661";"G04381";216;143.25;"2026-04-10";"Card"
"P004662";"G04383";334;86.95;"2026-05-19";"Card"
"P004663";"G04385";208;108.25;"2026-04-02";"Card"
"P004664";"G04386";520;63.18;"2026-01-12";"Card"
"P004665";"G04387";430;70.57;"2026-03-08";"Card"
"P004666";"G04388";413;5.05;"2026-02-09";"Stripe"
"P004667";"G04389";112;21.6;"2026-04-04";"Card"
"P004668";"G04390";311;20.56;"2026-04-25";"Stripe"
"P004669";"G04391";529;327.84;"2026-04-05";"Card"
"P004670";"G04392";511;224.07;"2026-05-08";"Card"
"P004671";"G04393";112;174.24;"2026-04-25";"Card"
"P004672";"G04394";304;136.6;"2026-01-28";"Stripe"
"P004673";"G04396";423;16.66;"2026-03-24";"Card"
"P004674";"G04396";423;45.05;"2026-03-26";"Card"
"P004675";"G04397";206;560.33;"2026-03-24";"Stripe"
"P004676";"G04398";328;52.01;"2026-06-27";"Cash"
"P004677";"G04399";127;198.08;"2026-05-11";"Card"
"P004678";"G04402";504;129.67;"2026-04-08";"Cash"
"P004679";"G04403";523;137.06;"2026-06-18";"Card"
"P004680";"G04403";523;159.52;"2026-06-14";"Stripe"
"P004681";"G04404";104;74.55;"2026-06-10";"Card"
"P004682";"G04404";104;134.23;"2026-06-03";"Stripe"
"P004683";"G04405";330;139.5;"2026-04-25";"Card"
"P004684";"G04406";410;10.4;"2026-04-01";"Card"
"P004685";"G04406";410;6.21;"2026-04-04";"Cash"
"P004686";"G04406";410;4.83;"2026-04-01";"Card"
"P004687";"G04407";322;234.89;"2026-06-27";"Card"
"P004688";"G04408";426;24.34;"2026-03-13";"Card"
"P004689";"G04408";426;51.81;"2026-03-16";"Card"
"P004690";"G04409";121;77.63;"2026-04-04";"Card"
"P004691";"G04410";317;60.56;"2026-03-14";"Card"
"P004692";"G04411";528;211.14;"2026-05-17";"Card"
"P004693";"G04412";408;31.81;"2026-05-25";"Stripe"
"P004694";"G04414";133;53.77;"2026-01-14";"Card"
"P004695";"G04415";501;93.41;"2026-04-29";"Card"
"P004696";"G04416";214;22.31;"2026-04-01";"Cash"
"P004697";"G04417";113;294.53;"2026-01-02";"Card"
"P004698";"G04419";510;83.92;"2026-05-05";"Card"
"P004699";"G04419";510;47.76;"2026-04-29";"Card"
"P004700";"G04421";510;3.78;"2026-05-29";"Card"
"P004701";"G04422";302;240.88;"2026-05-04";"Stripe"
"P004702";"G04423";128;122.59;"2026-03-31";"Card"
"P004703";"G04424";122;113.07;"2026-02-15";"Card"
"P004704";"G04425";523;35.01;"2026-02-25";"Card"
"P004705";"G04427";113;1.41;"2026-06-29";"Card"
"P004706";"G04427";113;1.27;"2026-06-23";"Cash"
"P004707";"G04428";304;60.75;"2026-06-24";"Card"
"P004708";"G04429";112;58.73;"2026-06-01";"Stripe"
"P004709";"G04429";112;113.78;"2026-05-30";"Cash"
"P004710";"G04430";311;345.18;"2026-02-05";"Cash"
"P004711";"G04431";505;407.17;"2026-03-23";"Card"
"P004712";"G04432";429;217.22;"2026-03-17";"Cash"
"P004713";"G04433";223;98.46;"2026-04-06";"Cash"
"P004714";"G04434";116;139.79;"2026-02-23";"Card"
"P004715";"G04434";116;101.23;"2026-02-27";"Card"
"P004716";"G04435";531;121.78;"2026-05-11";"Stripe"
"P004717";"G04437";234;53.42;"2026-01-21";"Card"
"P004718";"G04439";118;190.49;"2026-04-07";"Card"
"P004719";"G04440";116;47.45;"2026-02-12";"Card"
"P004720";"G04441";421;178.42;"2026-02-25";"Card"
"P004721";"G04442";309;63.33;"2026-02-06";"Card"
"P004722";"G04443";229;324.12;"2026-06-05";"Cash"
"P004723";"G04444";528;53.56;"2026-01-15";"Cash"
"P004724";"G04444";528;26.47;"2026-01-13";"Card"
"P004725";"G04444";528;43.77;"2026-01-15";"Card"
"P004726";"G04445";101;237.37;"2026-06-29";"Stripe"
"P004727";"G04446";416;54.31;"2026-04-23";"Card"
"P004728";"G04447";523;36.0;"2026-01-10";"Stripe"
"P004729";"G04447";523;34.87;"2026-01-10";"Card"
"P004730";"G04448";414;108.47;"2026-06-25";"Card"
"P004731";"G04449";503;143.75;"2026-02-20";"Card"
"P004732";"G04450";314;204.73;"2026-03-01";"Card"
"P004733";"G04451";104;117.49;"2026-04-13";"Stripe"
"P004734";"G04452";416;65.86;"2026-03-05";"Card"
"P004735";"G04453";431;46.62;"2026-06-10";"Stripe"
"P004736";"G04453";431;98.29;"2026-06-10";"Card"
"P004737";"G04454";526;99.74;"2026-04-30";"Card"
"P004738";"G04455";418;117.99;"2026-01-12";"Stripe"
"P004739";"G04456";309;262.98;"2026-04-10";"Stripe"
"P004740";"G04457";116;102.77;"2026-04-11";"Card"
"P004741";"G04458";434;80.18;"2026-04-20";"Card"
"P004742";"G04459";518;113.74;"2026-04-24";"Card"
"P004743";"G04460";321;154.98;"2026-02-06";"Stripe"
"P004744";"G04461";219;379.06;"2026-04-23";"Card"
"P004745";"G04462";534;54.17;"2026-05-18";"Card"
"P004746";"G04462";534;63.35;"2026-05-14";"Stripe"
"P004747";"G04464";124;241.55;"2026-06-01";"Cash"
"P004748";"G04465";108;61.05;"2026-03-15";"Stripe"
"P004749";"G04465";108;61.4;"2026-03-15";"Cash"
"P004750";"G04466";506;71.96;"2026-04-29";"Card"
"P004751";"G04468";127;110.89;"2026-05-11";"Card"
"P004752";"G04470";334;18.81;"2026-02-01";"Stripe"
"P004753";"G04470";334;16.73;"2026-01-26";"Card"
"P004754";"G04471";315;40.84;"2026-03-24";"Cash"
"P004755";"G04471";315;55.33;"2026-03-27";"Stripe"
"P004756";"G04471";315;30.69;"2026-03-24";"Card"
"P004757";"G04472";424;46.43;"2026-02-10";"Card"
"P004758";"G04473";203;30.25;"2026-04-09";"Stripe"
"P004759";"G04474";125;272.5;"2026-05-28";"Stripe"
"P004760";"G04475";421;132.26;"2026-02-06";"Card"
"P004761";"G04476";211;108.05;"2026-03-30";"Card"
"P004762";"G04476";211;114.34;"2026-03-30";"Stripe"
"P004763";"G04477";534;240.07;"2026-02-18";"Card"
"P004764";"G04478";426;31.26;"2026-02-25";"Stripe"
"P004765";"G04479";205;411.19;"2026-02-27";"Card"
"P004766";"G04480";206;71.85;"2026-03-04";"Card"
"P004767";"G04480";206;66.23;"2026-03-04";"Stripe"
"P004768";"G04482";324;76.22;"2026-05-27";"Card"
"P004769";"G04483";326;18.82;"2026-02-13";"Stripe"
"P004770";"G04483";326;20.44;"2026-02-16";"Cash"
"P004771";"G04484";119;64.26;"2026-03-25";"Stripe"
"P004772";"G04485";403;51.04;"2026-02-27";"Stripe"
"P004773";"G04485";403;9.0;"2026-02-27";"Card"
"P004774";"G04485";403;26.85;"2026-02-27";"Stripe"
"P004775";"G04486";413;19.67;"2026-05-26";"Card"
"P004776";"G04487";208;11.04;"2026-03-20";"Cash"
"P004777";"G04487";208;14.62;"2026-03-20";"Card"
"P004778";"G04488";328;114.65;"2026-03-01";"Card"
"P004779";"G04489";410;75.2;"2026-05-09";"Card"
"P004780";"G04492";518;3.86;"2026-06-11";"Card"
"P004781";"G04493";510;144.18;"2026-03-07";"Card"
"P004782";"G04494";220;220.91;"2026-04-04";"Card"
"P004783";"G04495";233;218.56;"2026-02-22";"Stripe"
"P004784";"G04497";414;116.4;"2026-05-15";"Card"
"P004785";"G04498";510;51.81;"2026-04-16";"Card"
"P004786";"G04499";534;27.95;"2026-01-06";"Cash"
"P004787";"G04500";104;7.15;"2026-02-21";"Card"
"P004788";"G04500";104;13.99;"2026-02-21";"Card"
"P004789";"G04502";323;231.74;"2026-01-23";"Card"
"P004790";"G04502";323;178.39;"2026-01-23";"Card"
"P004791";"G04503";221;65.41;"2026-01-31";"Card"
"P004792";"G04504";226;31.97;"2026-02-19";"Stripe"
"P004793";"G04505";104;215.0;"2026-04-03";"Card"
"P004794";"G04506";110;15.12;"2026-03-29";"Card"
"P004795";"G04507";202;74.75;"2026-05-05";"Card"
"P004796";"G04508";427;5.21;"2026-04-19";"Card"
"P004797";"G04508";427;14.29;"2026-04-19";"Card"
"P004798";"G04509";228;151.37;"2026-04-07";"Card"
"P004799";"G04510";525;129.44;"2026-02-13";"Cash"
"P004800";"G04512";412;55.97;"2026-04-29";"Card"
"P004801";"G04512";412;43.49;"2026-04-29";"Card"
"P004802";"G04513";305;69.05;"2026-01-16";"Card"
"P004803";"G04514";425;196.72;"2026-05-22";"Card"
"P004804";"G04515";422;31.5;"2026-03-10";"Card"
"P004805";"G04515";422;37.85;"2026-03-10";"Card"
"P004806";"G04516";319;81.49;"2026-02-22";"Card"
"P004807";"G04518";208;168.14;"2026-05-01";"Stripe"
"P004808";"G04519";415;83.64;"2026-05-04";"Card"
"P004809";"G04519";415;249.11;"2026-05-03";"Card"
"P004810";"G04520";415;33.71;"2026-02-09";"Card"
"P004811";"G04520";415;29.62;"2026-02-14";"Card"
"P004812";"G04521";130;25.96;"2026-04-24";"Cash"
"P004813";"G04524";310;12.49;"2026-01-23";"Card"
"P004814";"G04524";310;10.63;"2026-01-21";"Card"
"P004815";"G04524";310;18.75;"2026-01-23";"Stripe"
"P004816";"G04525";115;18.22;"2026-05-13";"Card"
"P004817";"G04525";115;25.46;"2026-05-13";"Card"
"P004818";"G04526";421;16.31;"2026-03-05";"Card"
"P004819";"G04527";217;219.86;"2026-02-03";"Stripe"
"P004820";"G04528";203;28.52;"2026-01-18";"Card"
"P004821";"G04529";214;70.55;"2026-06-25";"Card"
"P004822";"G04531";329;11.77;"2026-04-28";"Cash"
"P004823";"G04531";329;28.74;"2026-04-28";"Stripe"
"P004824";"G04532";117;526.78;"2026-03-09";"Stripe"
"P004825";"G04534";306;65.06;"2026-06-09";"Stripe"
"P004826";"G04535";204;56.89;"2026-04-13";"Stripe"
"P004827";"G04536";417;138.23;"2026-01-27";"Cash"
"P004828";"G04537";107;106.3;"2026-05-09";"Cash"
"P004829";"G04538";518;100.32;"2026-04-30";"Cash"
"P004830";"G04539";418;30.32;"2026-05-26";"Stripe"
"P004831";"G04539";418;21.02;"2026-05-28";"Stripe"
"P004832";"G04540";129;12.66;"2026-06-13";"Card"
"P004833";"G04542";214;106.08;"2026-06-19";"Card"
"P004834";"G04543";119;69.19;"2026-02-13";"Card"
"P004835";"G04543";119;131.42;"2026-02-09";"Card"
"P004836";"G04544";229;61.33;"2026-06-05";"Card"
"P004837";"G04545";209;301.16;"2026-06-24";"Card"
"P004838";"G04546";216;286.58;"2026-01-12";"Card"
"P004839";"G04547";203;347.92;"2026-03-11";"Card"
"P004840";"G04548";522;28.63;"2026-03-10";"Card"
"P004841";"G04548";522;29.73;"2026-03-10";"Card"
"P004842";"G04549";221;143.74;"2026-03-16";"Card"
"P004843";"G04550";426;130.85;"2026-02-14";"Card"
"P004844";"G04551";210;115.45;"2026-05-25";"Stripe"
"P004845";"G04551";210;260.63;"2026-05-25";"Stripe"
"P004846";"G04553";210;43.16;"2026-02-07";"Cash"
"P004847";"G04554";325;349.68;"2026-01-19";"Card"
"P004848";"G04555";306;56.06;"2026-06-21";"Stripe"
"P004849";"G04556";231;126.4;"2026-03-21";"Card"
"P004850";"G04557";210;209.0;"2026-06-18";"Card"
"P004851";"G04558";414;73.36;"2026-04-18";"Stripe"
"P004852";"G04559";209;126.06;"2026-02-04";"Stripe"
"P004853";"G04562";101;146.28;"2026-03-26";"Stripe"
"P004854";"G04563";329;58.53;"2026-06-26";"Card"
"P004855";"G04563";329;60.31;"2026-06-27";"Stripe"
"P004856";"G04565";502;56.3;"2026-05-11";"Card"
"P004857";"G04566";524;75.93;"2026-04-01";"Stripe"
"P004858";"G04567";520;167.22;"2026-04-25";"Card"
"P004859";"G04568";220;113.42;"2026-05-31";"Stripe"
"P004860";"G04570";216;234.78;"2026-06-27";"Card"
"P004861";"G04572";424;110.98;"2026-02-07";"Cash"
"P004862";"G04576";213;168.72;"2026-06-30";"Card"
"P004863";"G04577";313;105.2;"2026-02-15";"Stripe"
"P004864";"G04578";330;54.49;"2026-05-06";"Card"
"P004865";"G04580";519;12.21;"2026-03-16";"Stripe"
"P004866";"G04581";506;20.07;"2026-02-11";"Card"
"P004867";"G04581";506;16.51;"2026-02-14";"Card"
"P004868";"G04583";234;10.71;"2026-03-05";"Card"
"P004869";"G04584";214;90.09;"2026-06-08";"Stripe"
"P004870";"G04585";334;147.11;"2026-03-18";"Card"
"P004871";"G04586";203;224.06;"2026-04-13";"Card"
"P004872";"G04586";203;126.33;"2026-04-13";"Stripe"
"P004873";"G04588";110;353.73;"2026-05-22";"Cash"
"P004874";"G04589";227;311.47;"2026-02-04";"Stripe"
"P004875";"G04590";114;176.68;"2026-04-21";"Card"
"P004876";"G04591";311;195.71;"2026-06-22";"Card"
"P004877";"G04593";103;21.7;"2026-04-08";"Card"
"P004878";"G04594";229;60.13;"2026-01-29";"Card"
"P004879";"G04596";528;73.11;"2026-05-12";"Card"
"P004880";"G04600";422;161.56;"2026-03-05";"Card"
"P004881";"G04601";315;113.21;"2026-04-12";"Card"
"P004882";"G04602";411;236.7;"2026-04-15";"Cash"
"P004883";"G04603";306;312.98;"2026-04-20";"Card"
"P004884";"G04604";223;33.38;"2026-02-07";"Card"
"P004885";"G04605";102;103.51;"2026-06-06";"Stripe"
"P004886";"G04606";410;58.47;"2026-02-18";"Stripe"
"P004887";"G04607";507;135.01;"2026-03-07";"Card"
"P004888";"G04608";423;86.18;"2026-06-15";"Card"
"P004889";"G04609";517;137.67;"2026-04-06";"Card"
"P004890";"G04610";528;97.35;"2026-02-06";"Stripe"
"P004891";"G04612";111;13.17;"2026-02-22";"Card"
"P004892";"G04613";425;107.85;"2026-02-28";"Stripe"
"P004893";"G04613";425;99.09;"2026-02-28";"Card"
"P004894";"G04614";320;158.71;"2026-03-29";"Card"
"P004895";"G04615";218;68.75;"2026-04-11";"Card"
"P004896";"G04615";218;91.82;"2026-04-11";"Card"
"P004897";"G04616";230;49.29;"2026-06-30";"Card"
"P004898";"G04617";110;273.6;"2026-04-12";"Card"
