"transaction_id";"transaction_date";"guest_id";"room_number";"outlet";"charge_amount"
"FB006726";"2026-02-20";"G04992";108;"Restaurant & Bar";55.0
"FB006727";"2026-02-20";"G04992";108;"Room Service";76.0
"FB006728";"2026-02-20";"G04992";108;"Breakfast";22.0
"FB006729";"2026-04-07";"G04995";525;"Restaurant & Bar";94.0
"FB006730";"2026-01-30";"G04999";513;"Restaurant & Bar";57.0
"FB006731";"2026-02-04";"G04999";513;"Room Service";16.0
"FB006732";"2026-03-30";"G05000";518;"Restaurant & Bar";24.0
"FB006733";"2026-02-19";"G05001";303;"Restaurant & Bar";36.0
"FB006734";"2026-02-20";"G05001";303;"Room Service";79.0
"FB006735";"2026-06-17";"G05002";132;"Room Service";33.0
"FB006736";"2026-06-19";"G05002";132;"Restaurant & Bar";78.0
"FB006737";"2026-06-18";"G05002";132;"Room Service";73.0
"FB006738";"2026-06-19";"G05002";132;"Restaurant & Bar";60.0
"FB006739";"2026-03-02";"G05003";523;"Breakfast";33.0
"FB006740";"2026-06-29";"G05004";404;"Restaurant & Bar";66.0
"FB006741";"2026-06-30";"G05004";404;"Restaurant & Bar";86.0
"FB006742";"2026-06-29";"G05004";404;"Restaurant & Bar";99.0
"FB006743";"2026-04-30";"G05005";512;"Room Service";61.0
"FB006744";"2026-04-27";"G05005";512;"Restaurant & Bar";72.0
"FB006745";"2026-04-30";"G05005";512;"Restaurant & Bar";105.0
"FB006746";"2026-06-22";"G05006";521;"Breakfast";11.0
"FB006747";"2026-06-22";"G05006";521;"Restaurant & Bar";30.0
"FB006748";"2026-05-27";"G05007";131;"Restaurant & Bar";23.0
"FB006749";"2026-06-12";"G05009";222;"Restaurant & Bar";83.0
"FB006750";"2026-06-13";"G05009";222;"Breakfast";19.0
"FB006751";"2026-06-12";"G05009";222;"Room Service";42.0
"FB006752";"2026-06-11";"G05010";403;"Room Service";26.0
"FB006753";"2026-06-14";"G05010";403;"Restaurant & Bar";115.0
"FB006754";"2026-06-13";"G05010";403;"Restaurant & Bar";105.0
"FB006755";"2026-01-13";"G05011";520;"Breakfast";13.0
"FB006756";"2026-01-11";"G05011";520;"Breakfast";25.0
"FB006757";"2026-05-24";"G05012";514;"Breakfast";18.0
"FB006758";"2026-01-29";"G05013";301;"Restaurant & Bar";24.0
"FB006759";"2026-02-01";"G05013";301;"Restaurant & Bar";42.0
"FB006760";"2026-01-06";"G05014";434;"Restaurant & Bar";23.0
"FB006761";"2026-06-06";"G05021";526;"Restaurant & Bar";61.0
"FB006762";"2026-06-06";"G05021";526;"Restaurant & Bar";114.0
"FB006763";"2026-06-06";"G05021";526;"Room Service";65.0
"FB006764";"2026-06-06";"G05021";526;"Restaurant & Bar";112.0
"FB006765";"2026-06-06";"G05021";526;"Restaurant & Bar";72.0
"FB006766";"2026-06-16";"G05022";211;"Restaurant & Bar";68.0
"FB006767";"2026-03-30";"G05023";317;"Restaurant & Bar";52.0
"FB006768";"2026-03-28";"G05023";317;"Restaurant & Bar";106.0
"FB006769";"2026-03-16";"G05024";212;"Room Service";81.0
"FB006770";"2026-04-20";"G05026";130;"Restaurant & Bar";25.0
"FB006771";"2026-03-02";"G05027";230;"Breakfast";37.0
"FB006772";"2026-03-03";"G05027";230;"Restaurant & Bar";111.0
"FB006773";"2026-06-29";"G05028";408;"Breakfast";33.0
"FB006774";"2026-06-29";"G05028";408;"Breakfast";30.0
"FB006775";"2026-06-29";"G05028";408;"Restaurant & Bar";57.0
"FB006776";"2026-06-29";"G05028";408;"Restaurant & Bar";62.0
"FB006777";"2026-06-30";"G05028";408;"Restaurant & Bar";101.0
"FB006778";"2026-03-02";"G05030";101;"Breakfast";34.0
"FB006779";"2026-04-08";"G05031";229;"Restaurant & Bar";21.0
"FB006780";"2026-04-08";"G05031";229;"Room Service";22.0
"FB006781";"2026-04-08";"G05031";229;"Breakfast";29.0
"FB006782";"2026-03-24";"G05032";305;"Room Service";64.0
"FB006783";"2026-03-23";"G05032";305;"Restaurant & Bar";41.0
"FB006784";"2026-03-24";"G05032";305;"Room Service";78.0
"FB006785";"2026-03-08";"G05035";208;"Breakfast";31.0
"FB006786";"2026-01-18";"G05037";116;"Restaurant & Bar";104.0
"FB006787";"2026-01-18";"G05037";116;"Restaurant & Bar";22.0
"FB006788";"2026-01-19";"G05037";116;"Breakfast";14.0
"FB006789";"2026-06-14";"G05038";125;"Room Service";81.0
"FB006790";"2026-01-27";"G05039";316;"Breakfast";20.0
"FB006791";"2026-01-29";"G05039";316;"Breakfast";27.0
"FB006792";"2026-03-26";"G05040";302;"Room Service";31.0
"FB006793";"2026-03-26";"G05040";302;"Restaurant & Bar";102.0
"FB006794";"2026-04-23";"G05042";402;"Room Service";37.0
"FB006795";"2026-03-22";"G05043";502;"Breakfast";34.0
"FB006796";"2026-03-21";"G05043";502;"Breakfast";17.0
"FB006797";"2026-03-22";"G05043";502;"Breakfast";24.0
"FB006798";"2026-06-11";"G05044";416;"Restaurant & Bar";105.0
"FB006799";"2026-06-12";"G05044";416;"Restaurant & Bar";114.0
"FB006800";"2026-06-12";"G05046";304;"Breakfast";11.0
"FB006801";"2026-06-08";"G05046";304;"Restaurant & Bar";93.0
"FB006802";"2026-01-18";"G05047";415;"Restaurant & Bar";83.0
"FB006803";"2026-01-17";"G05047";415;"Restaurant & Bar";53.0
"FB006804";"2026-01-15";"G05047";415;"Room Service";73.0
"FB006805";"2026-03-05";"G05048";317;"Restaurant & Bar";68.0
"FB006806";"2026-04-10";"G05053";416;"Restaurant & Bar";28.0
"FB006807";"2026-06-04";"G05056";414;"Restaurant & Bar";62.0
"FB006808";"2026-06-02";"G05056";414;"Restaurant & Bar";26.0
"FB006809";"2026-01-05";"G05058";314;"Restaurant & Bar";35.0
"FB006810";"2026-01-05";"G05058";314;"Restaurant & Bar";94.0
"FB006811";"2026-01-06";"G05058";314;"Restaurant & Bar";35.0
"FB006812";"2026-03-30";"G05059";302;"Room Service";64.0
"FB006813";"2026-04-02";"G05059";302;"Room Service";19.0
"FB006814";"2026-01-15";"G05060";504;"Restaurant & Bar";20.0
"FB006815";"2026-06-01";"G05061";521;"Restaurant & Bar";71.0
"FB006816";"2026-05-31";"G05061";521;"Restaurant & Bar";96.0
"FB006817";"2026-01-22";"G05062";505;"Restaurant & Bar";23.0
"FB006818";"2026-02-02";"G05063";331;"Breakfast";37.0
"FB006819";"2026-02-02";"G05063";331;"Breakfast";11.0
"FB006820";"2026-05-26";"G05065";126;"Restaurant & Bar";105.0
"FB006821";"2026-03-03";"G05067";111;"Restaurant & Bar";73.0
"FB006822";"2026-03-24";"G05068";125;"Restaurant & Bar";78.0
"FB006823";"2026-03-24";"G05068";125;"Restaurant & Bar";98.0
"FB006824";"2026-02-26";"G05070";409;"Restaurant & Bar";77.0
"FB006825";"2026-02-26";"G05070";409;"Restaurant & Bar";88.0
"FB006826";"2026-01-29";"G05072";504;"Breakfast";37.0
"FB006827";"2026-01-28";"G05072";504;"Room Service";34.0
"FB006828";"2026-01-28";"G05072";504;"Breakfast";20.0
"FB006829";"2026-06-14";"G05073";530;"Breakfast";20.0
"FB006830";"2026-06-12";"G05073";530;"Restaurant & Bar";30.0
"FB006831";"2026-06-20";"G05074";113;"Restaurant & Bar";47.0
"FB006832";"2026-01-13";"G05075";315;"Restaurant & Bar";48.0
"FB006833";"2026-01-13";"G05075";315;"Restaurant & Bar";81.0
"FB006834";"2026-01-13";"G05075";315;"Room Service";80.0
"FB006835";"2026-02-21";"G05076";509;"Restaurant & Bar";90.0
"FB006836";"2026-02-16";"G05076";509;"Restaurant & Bar";49.0
"FB006837";"2026-05-03";"G05077";218;"Breakfast";33.0
"FB006838";"2026-02-01";"G05078";318;"Restaurant & Bar";71.0
"FB006839";"2026-01-31";"G05078";318;"Breakfast";31.0
"FB006840";"2026-02-01";"G05078";318;"Breakfast";21.0
"FB006841";"2026-06-21";"G05079";421;"Restaurant & Bar";36.0
"FB006842";"2026-06-20";"G05079";421;"Restaurant & Bar";83.0
"FB006843";"2026-06-22";"G05079";421;"Breakfast";36.0
"FB006844";"2026-03-23";"G05080";116;"Room Service";19.0
"FB006845";"2026-04-11";"G05081";118;"Restaurant & Bar";24.0
"FB006846";"2026-06-02";"G05083";118;"Breakfast";25.0
"FB006847";"2026-06-02";"G05083";118;"Breakfast";28.0
"FB006848";"2026-06-04";"G05083";118;"Restaurant & Bar";86.0
"FB006849";"2026-04-25";"G05084";402;"Restaurant & Bar";40.0
"FB006850";"2026-04-24";"G05084";402;"Restaurant & Bar";45.0
"FB006851";"2026-04-26";"G05084";402;"Restaurant & Bar";67.0
"FB006852";"2026-04-24";"G05084";402;"Restaurant & Bar";40.0
"FB006853";"2026-06-19";"G05085";218;"Restaurant & Bar";93.0
"FB006854";"2026-06-21";"G05085";218;"Restaurant & Bar";110.0
"FB006855";"2026-01-05";"G05086";134;"Breakfast";33.0
"FB006856";"2026-01-06";"G05086";134;"Restaurant & Bar";46.0
"FB006857";"2026-01-02";"G05086";134;"Restaurant & Bar";77.0
"FB006858";"2026-01-05";"G05086";134;"Restaurant & Bar";65.0
"FB006859";"2026-01-07";"G05088";101;"Room Service";60.0
"FB006860";"2026-01-08";"G05088";101;"Room Service";42.0
"FB006861";"2026-01-10";"G05089";124;"Restaurant & Bar";63.0
"FB006862";"2026-03-10";"G05091";216;"Restaurant & Bar";59.0
"FB006863";"2026-03-09";"G05091";216;"Restaurant & Bar";85.0
"FB006864";"2026-03-12";"G05091";216;"Restaurant & Bar";113.0
"FB006865";"2026-03-12";"G05091";216;"Room Service";20.0
"FB006866";"2026-05-18";"G05092";229;"Restaurant & Bar";65.0
"FB006867";"2026-05-16";"G05092";229;"Restaurant & Bar";31.0
"FB006868";"2026-05-16";"G05092";229;"Restaurant & Bar";28.0
"FB006869";"2026-05-13";"G05093";313;"Restaurant & Bar";76.0
"FB006870";"2026-05-11";"G05093";313;"Restaurant & Bar";20.0
"FB006871";"2026-01-25";"G05094";308;"Restaurant & Bar";20.0
"FB006872";"2026-01-23";"G05094";308;"Room Service";64.0
"FB006873";"2026-06-03";"G05095";528;"Restaurant & Bar";114.0
"FB006874";"2026-06-03";"G05095";528;"Breakfast";16.0
"FB006875";"2026-03-10";"G05097";117;"Restaurant & Bar";46.0
"FB006876";"2026-03-08";"G05097";117;"Breakfast";19.0
"FB006877";"2026-03-11";"G05097";117;"Restaurant & Bar";66.0
"FB006878";"2026-04-21";"G05100";319;"Breakfast";12.0
"FB006879";"2026-03-07";"G05104";331;"Breakfast";36.0
"FB006880";"2026-05-05";"G05106";124;"Restaurant & Bar";74.0
"FB006881";"2026-05-04";"G05106";124;"Restaurant & Bar";106.0
"FB006882";"2026-05-03";"G05106";124;"Room Service";24.0
"FB006883";"2026-06-03";"G05108";211;"Breakfast";33.0
"FB006884";"2026-01-28";"G05109";306;"Room Service";38.0
"FB006885";"2026-05-07";"G05110";405;"Room Service";74.0
"FB006886";"2026-05-07";"G05110";405;"Breakfast";23.0
"FB006887";"2026-01-12";"G05111";405;"Restaurant & Bar";52.0
"FB006888";"2026-06-26";"G05112";422;"Room Service";79.0
"FB006889";"2026-06-26";"G05112";422;"Room Service";28.0
"FB006890";"2026-05-04";"G05114";109;"Room Service";18.0
"FB006891";"2026-05-08";"G05114";109;"Restaurant & Bar";112.0
"FB006892";"2026-05-05";"G05114";109;"Room Service";65.0
"FB006893";"2026-06-28";"G05115";132;"Breakfast";19.0
"FB006894";"2026-03-20";"G05116";112;"Room Service";55.0
"FB006895";"2026-06-23";"G05118";402;"Breakfast";31.0
"FB006896";"2026-03-20";"G05119";204;"Room Service";75.0
"FB006897";"2026-03-18";"G05119";204;"Restaurant & Bar";76.0
"FB006898";"2026-03-20";"G05119";204;"Restaurant & Bar";92.0
"FB006899";"2026-02-22";"G05120";503;"Room Service";33.0
"FB006900";"2026-02-24";"G05120";503;"Breakfast";16.0
"FB006901";"2026-02-24";"G05120";503;"Restaurant & Bar";32.0
"FB006902";"2026-06-03";"G05121";521;"Room Service";74.0
"FB006903";"2026-03-17";"G05122";214;"Breakfast";24.0
"FB006904";"2026-03-08";"G05124";527;"Restaurant & Bar";99.0
"FB006905";"2026-03-07";"G05125";223;"Restaurant & Bar";97.0
"FB006906";"2026-06-06";"G05127";210;"Restaurant & Bar";107.0
"FB006907";"2026-06-06";"G05127";210;"Restaurant & Bar";104.0
"FB006908";"2026-06-05";"G05127";210;"Room Service";46.0
"FB006909";"2026-04-05";"G05128";417;"Restaurant & Bar";38.0
"FB006910";"2026-04-06";"G05128";417;"Restaurant & Bar";85.0
"FB006911";"2026-01-01";"G05129";507;"Restaurant & Bar";95.0
"FB006912";"2026-01-10";"G05131";122;"Breakfast";14.0
"FB006913";"2026-01-13";"G05131";122;"Restaurant & Bar";41.0
"FB006914";"2026-01-10";"G05131";122;"Breakfast";36.0
"FB006915";"2026-05-13";"G05132";401;"Restaurant & Bar";104.0
"FB006916";"2026-05-12";"G05132";401;"Restaurant & Bar";58.0
"FB006917";"2026-01-24";"G05134";128;"Breakfast";26.0
"FB006918";"2026-01-23";"G05134";128;"Restaurant & Bar";32.0
"FB006919";"2026-01-23";"G05134";128;"Breakfast";15.0
"FB006920";"2026-04-15";"G05136";209;"Breakfast";19.0
"FB006921";"2026-04-12";"G05136";209;"Restaurant & Bar";84.0
"FB006922";"2026-05-30";"G05137";513;"Room Service";62.0
"FB006923";"2026-05-26";"G05137";513;"Breakfast";32.0
"FB006924";"2026-05-12";"G05138";317;"Room Service";76.0
"FB006925";"2026-05-11";"G05138";317;"Restaurant & Bar";25.0
"FB006926";"2026-05-11";"G05138";317;"Restaurant & Bar";67.0
"FB006927";"2026-03-16";"G05140";320;"Restaurant & Bar";23.0
"FB006928";"2026-03-16";"G05140";320;"Restaurant & Bar";53.0
"FB006929";"2026-03-16";"G05140";320;"Room Service";72.0
"FB006930";"2026-06-06";"G05141";517;"Breakfast";13.0
"FB006931";"2026-06-07";"G05141";517;"Breakfast";18.0
"FB006932";"2026-06-07";"G05141";517;"Restaurant & Bar";95.0
"FB006933";"2026-06-03";"G05141";517;"Room Service";20.0
"FB006934";"2026-02-03";"G05142";513;"Breakfast";13.0
"FB006935";"2026-02-09";"G05143";417;"Breakfast";11.0
"FB006936";"2026-02-10";"G05143";417;"Restaurant & Bar";87.0
"FB006937";"2026-02-08";"G05143";417;"Room Service";72.0
"FB006938";"2026-01-22";"G05144";125;"Room Service";74.0
"FB006939";"2026-01-21";"G05144";125;"Restaurant & Bar";70.0
"FB006940";"2026-05-17";"G05145";501;"Breakfast";23.0
"FB006941";"2026-05-17";"G05145";501;"Breakfast";22.0
"FB006942";"2026-05-16";"G05145";501;"Restaurant & Bar";35.0
"FB006943";"2026-01-03";"G05146";221;"Restaurant & Bar";71.0
"FB006944";"2026-01-03";"G05146";221;"Room Service";61.0
"FB006945";"2026-01-02";"G05146";221;"Restaurant & Bar";100.0
"FB006946";"2026-01-03";"G05146";221;"Breakfast";25.0
"FB006947";"2026-04-29";"G05149";120;"Breakfast";25.0
"FB006948";"2026-04-28";"G05149";120;"Breakfast";35.0
"FB006949";"2026-04-09";"G05151";226;"Room Service";24.0
"FB006950";"2026-04-10";"G05151";226;"Breakfast";25.0
"FB006951";"2026-04-10";"G05151";226;"Restaurant & Bar";102.0
"FB006952";"2026-04-09";"G05151";226;"Restaurant & Bar";36.0
"FB006953";"2026-04-09";"G05151";226;"Restaurant & Bar";24.0
"FB006954";"2026-06-07";"G05153";103;"Restaurant & Bar";93.0
"FB006955";"2026-04-28";"G05155";112;"Restaurant & Bar";21.0
"FB006956";"2026-04-27";"G05155";112;"Breakfast";27.0
"FB006957";"2026-04-28";"G05155";112;"Restaurant & Bar";83.0
"FB006958";"2026-04-26";"G05155";112;"Restaurant & Bar";50.0
"FB006959";"2026-04-27";"G05155";112;"Breakfast";25.0
"FB006960";"2026-03-14";"G05156";110;"Breakfast";15.0
"FB006961";"2026-03-14";"G05156";110;"Room Service";59.0
"FB006962";"2026-04-05";"G05157";433;"Restaurant & Bar";33.0
"FB006963";"2026-04-12";"G05158";211;"Breakfast";34.0
"FB006964";"2026-04-06";"G05159";310;"Breakfast";27.0
"FB006965";"2026-04-08";"G05159";310;"Breakfast";29.0
"FB006966";"2026-04-06";"G05159";310;"Breakfast";15.0
"FB006967";"2026-03-25";"G05163";206;"Restaurant & Bar";27.0
"FB006968";"2026-03-24";"G05163";206;"Restaurant & Bar";96.0
"FB006969";"2026-03-24";"G05163";206;"Breakfast";25.0
"FB006970";"2026-03-26";"G05163";206;"Restaurant & Bar";111.0
"FB006971";"2026-02-27";"G05165";326;"Restaurant & Bar";34.0
"FB006972";"2026-02-27";"G05165";326;"Breakfast";35.0
"FB006973";"2026-02-27";"G05165";326;"Restaurant & Bar";68.0
"FB006974";"2026-02-27";"G05165";326;"Restaurant & Bar";65.0
"FB006975";"2026-02-26";"G05165";326;"Restaurant & Bar";81.0
"FB006976";"2026-01-03";"G05169";401;"Restaurant & Bar";94.0
"FB006977";"2026-01-02";"G05169";401;"Restaurant & Bar";86.0
"FB006978";"2026-01-04";"G05169";401;"Room Service";28.0
"FB006979";"2026-01-09";"G05170";517;"Breakfast";24.0
"FB006980";"2026-01-10";"G05170";517;"Breakfast";36.0
"FB006981";"2026-06-06";"G05171";529;"Room Service";67.0
"FB006982";"2026-06-05";"G05171";529;"Breakfast";18.0
"FB006983";"2026-06-03";"G05171";529;"Room Service";45.0
"FB006984";"2026-06-06";"G05171";529;"Restaurant & Bar";33.0
"FB006985";"2026-04-24";"G05173";223;"Restaurant & Bar";71.0
"FB006986";"2026-04-25";"G05173";223;"Restaurant & Bar";77.0
"FB006987";"2026-04-05";"G05174";410;"Restaurant & Bar";19.0
"FB006988";"2026-05-15";"G05176";432;"Restaurant & Bar";29.0
"FB006989";"2026-05-15";"G05176";432;"Breakfast";22.0
"FB006990";"2026-05-16";"G05176";432;"Restaurant & Bar";28.0
"FB006991";"2026-04-07";"G05178";534;"Restaurant & Bar";55.0
"FB006992";"2026-04-06";"G05178";534;"Room Service";71.0
"FB006993";"2026-04-07";"G05178";534;"Restaurant & Bar";42.0
"FB006994";"2026-04-06";"G05178";534;"Breakfast";37.0
"FB006995";"2026-05-03";"G05179";327;"Room Service";27.0
"FB006996";"2026-05-02";"G05179";327;"Room Service";19.0
"FB006997";"2026-05-01";"G05179";327;"Restaurant & Bar";38.0
"FB006998";"2026-04-01";"G05181";312;"Restaurant & Bar";109.0
"FB006999";"2026-04-01";"G05181";312;"Room Service";77.0
"FB007000";"2026-02-22";"G05182";226;"Breakfast";30.0
"FB007001";"2026-02-22";"G05182";226;"Restaurant & Bar";66.0
"FB007002";"2026-05-26";"G05183";502;"Room Service";46.0
"FB007003";"2026-05-06";"G05186";512;"Restaurant & Bar";28.0
"FB007004";"2026-05-07";"G05186";512;"Breakfast";23.0
"FB007005";"2026-05-07";"G05186";512;"Breakfast";31.0
"FB007006";"2026-02-19";"G05187";532;"Room Service";23.0
"FB007007";"2026-02-20";"G05187";532;"Breakfast";20.0
"FB007008";"2026-02-19";"G05187";532;"Room Service";66.0
"FB007009";"2026-02-19";"G05187";532;"Breakfast";28.0
"FB007010";"2026-02-21";"G05187";532;"Restaurant & Bar";57.0
"FB007011";"2026-05-29";"G05189";209;"Breakfast";37.0
"FB007012";"2026-05-29";"G05189";209;"Breakfast";18.0
"FB007013";"2026-05-30";"G05189";209;"Restaurant & Bar";39.0
"FB007014";"2026-05-30";"G05189";209;"Restaurant & Bar";36.0
"FB007015";"2026-02-15";"G05190";209;"Breakfast";29.0
"FB007016";"2026-02-15";"G05190";209;"Restaurant & Bar";59.0
"FB007017";"2026-02-16";"G05190";209;"Room Service";78.0
"FB007018";"2026-01-28";"G05191";531;"Restaurant & Bar";114.0
"FB007019";"2026-01-29";"G05191";531;"Room Service";50.0
"FB007020";"2026-01-29";"G05191";531;"Room Service";65.0
"FB007021";"2026-03-01";"G05192";502;"Restaurant & Bar";69.0
"FB007022";"2026-02-27";"G05192";502;"Breakfast";12.0
"FB007023";"2026-03-19";"G05193";423;"Breakfast";19.0
"FB007024";"2026-03-19";"G05193";423;"Breakfast";16.0
"FB007025";"2026-05-23";"G05196";133;"Breakfast";20.0
"FB007026";"2026-05-22";"G05196";133;"Restaurant & Bar";61.0
"FB007027";"2026-05-22";"G05196";133;"Breakfast";21.0
"FB007028";"2026-05-19";"G05198";131;"Restaurant & Bar";89.0
"FB007029";"2026-01-29";"G05199";109;"Breakfast";27.0
"FB007030";"2026-01-29";"G05199";109;"Room Service";26.0
"FB007031";"2026-01-29";"G05199";109;"Breakfast";12.0
"FB007032";"2026-01-28";"G05199";109;"Restaurant & Bar";32.0
"FB007033";"2026-06-13";"G05200";126;"Breakfast";35.0
"FB007034";"2026-06-17";"G05200";126;"Room Service";28.0
"FB007035";"2026-06-17";"G05200";126;"Restaurant & Bar";26.0
"FB007036";"2026-06-02";"G05201";202;"Restaurant & Bar";61.0
"FB007037";"2026-05-26";"G05202";126;"Restaurant & Bar";76.0
"FB007038";"2026-05-26";"G05202";126;"Restaurant & Bar";56.0
"FB007039";"2026-05-29";"G05204";308;"Restaurant & Bar";69.0
"FB007040";"2026-03-18";"G05207";302;"Breakfast";37.0
"FB007041";"2026-03-16";"G05207";302;"Restaurant & Bar";100.0
"FB007042";"2026-03-18";"G05207";302;"Breakfast";31.0
"FB007043";"2026-01-26";"G05208";526;"Room Service";68.0
"FB007044";"2026-04-09";"G05209";321;"Room Service";40.0
"FB007045";"2026-04-10";"G05209";321;"Restaurant & Bar";92.0
"FB007046";"2026-02-26";"G05210";509;"Room Service";33.0
"FB007047";"2026-02-26";"G05210";509;"Restaurant & Bar";87.0
"FB007048";"2026-02-25";"G05210";509;"Room Service";77.0
"FB007049";"2026-02-27";"G05210";509;"Restaurant & Bar";72.0
"FB007050";"2026-04-29";"G05211";221;"Restaurant & Bar";89.0
"FB007051";"2026-04-29";"G05211";221;"Restaurant & Bar";88.0
"FB007052";"2026-03-27";"G05212";215;"Restaurant & Bar";62.0
"FB007053";"2026-03-27";"G05212";215;"Breakfast";32.0
"FB007054";"2026-03-25";"G05212";215;"Room Service";28.0
"FB007055";"2026-03-26";"G05212";215;"Breakfast";29.0
"FB007056";"2026-03-26";"G05212";215;"Restaurant & Bar";63.0
"FB007057";"2026-03-06";"G05214";310;"Room Service";54.0
"FB007058";"2026-03-06";"G05214";310;"Restaurant & Bar";109.0
"FB007059";"2026-01-23";"G05216";529;"Breakfast";27.0
"FB007060";"2026-01-25";"G05216";529;"Restaurant & Bar";80.0
"FB007061";"2026-02-04";"G05217";119;"Room Service";30.0
"FB007062";"2026-02-04";"G05217";119;"Breakfast";30.0
"FB007063";"2026-05-28";"G05218";422;"Breakfast";20.0
"FB007064";"2026-05-31";"G05218";422;"Breakfast";29.0
"FB007065";"2026-04-08";"G05219";532;"Breakfast";38.0
"FB007066";"2026-04-08";"G05219";532;"Room Service";71.0
"FB007067";"2026-04-08";"G05219";532;"Restaurant & Bar";41.0
"FB007068";"2026-04-10";"G05219";532;"Breakfast";21.0
"FB007069";"2026-04-10";"G05219";532;"Restaurant & Bar";74.0
"FB007070";"2026-01-07";"G05220";332;"Breakfast";34.0
"FB007071";"2026-01-07";"G05220";332;"Restaurant & Bar";49.0
"FB007072";"2026-04-03";"G05221";203;"Restaurant & Bar";77.0
"FB007073";"2026-03-06";"G05225";121;"Restaurant & Bar";66.0
